quarter,type,district,district_display,project,flat_type,median_rent
2018Q2,Condo,9,"Orchard, Cairnhill, River Valley",THE SCOTTS TOWER,-,5.11
2019Q4,Condo,9,"Orchard, Cairnhill, River Valley",THE SCOTTS TOWER,-,5.82
2020Q2,Condo,9,"Orchard, Cairnhill, River Valley",THE SCOTTS TOWER,-,5.2
2019Q1,Condo,9,"Orchard, Cairnhill, River Valley",THE SCOTTS TOWER,-,5.75
2019Q3,Condo,9,"Orchard, Cairnhill, River Valley",THE SCOTTS TOWER,-,5.29
2020Q1,Condo,9,"Orchard, Cairnhill, River Valley",THE SCOTTS TOWER,-,5.96
2020Q3,Condo,9,"Orchard, Cairnhill, River Valley",THE SCOTTS TOWER,-,5.5
2019Q2,Condo,9,"Orchard, Cairnhill, River Valley",THE SCOTTS TOWER,-,5.4
2020Q4,Condo,9,"Orchard, Cairnhill, River Valley",THE SCOTTS TOWER,-,5.15
2018Q4,Condo,9,"Orchard, Cairnhill, River Valley",WATERFORD RESIDENCE,-,3.8
2018Q1,Condo,9,"Orchard, Cairnhill, River Valley",WATERFORD RESIDENCE,-,3.55
2019Q2,Condo,9,"Orchard, Cairnhill, River Valley",WATERFORD RESIDENCE,-,3.75
2020Q2,Condo,9,"Orchard, Cairnhill, River Valley",WATERFORD RESIDENCE,-,4.12
2019Q1,Condo,9,"Orchard, Cairnhill, River Valley",WATERFORD RESIDENCE,-,4.05
2019Q3,Condo,9,"Orchard, Cairnhill, River Valley",WATERFORD RESIDENCE,-,3.83
2020Q1,Condo,9,"Orchard, Cairnhill, River Valley",WATERFORD RESIDENCE,-,3.81
2020Q4,Condo,9,"Orchard, Cairnhill, River Valley",WATERFORD RESIDENCE,-,3.79
2018Q3,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",PALM SPRING,-,2.74
2018Q4,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",PALM SPRING,-,2.89
2020Q3,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",PALM SPRING,-,2.78
2020Q4,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",PALM SPRING,-,2.79
2018Q1,Condo,11,"Watten Estate, Novena, Thomson",SKY@ELEVEN,-,3.35
2018Q3,Condo,11,"Watten Estate, Novena, Thomson",SKY@ELEVEN,-,3.37
2018Q4,Condo,11,"Watten Estate, Novena, Thomson",SKY@ELEVEN,-,3.37
2019Q4,Condo,11,"Watten Estate, Novena, Thomson",SKY@ELEVEN,-,3.3
2019Q1,Condo,11,"Watten Estate, Novena, Thomson",SKY@ELEVEN,-,3.36
2020Q3,Condo,11,"Watten Estate, Novena, Thomson",SKY@ELEVEN,-,3.35
